Iteration;Period;Output;Value;Type
"9";"20";OSUPPL;0.00000;Total
"9";"20";VOLINVENT;115314.78356;Total
"10";"1";OSUPREC;226.72070;Total
"10";"1";OVOLREC;40558.91860;Total
"10";"1";OSUPPL;201.64000;Total
"10";"1";VOLINVENT;268806.00837;Total
"5";"2";OSUPREC;202.23607;Total
"5";"2";OVOLREC;40435.29237;Total
"5";"2";OSUPPL;201.64000;Total
"5";"2";VOLINVENT;250001.32367;Total
"10";"2";OSUPREC;202.23607;Total
"10";"2";OVOLREC;40435.29237;Total
"10";"2";OSUPPL;201.64000;Total
"10";"2";VOLINVENT;250001.32367;Total
"5";"3";OSUPREC;281.23013;Total
"5";"3";OVOLREC;40327.12551;Total
"5";"3";OSUPPL;201.64000;Total
"5";"3";VOLINVENT;234117.10716;Total
"10";"3";OSUPREC;281.23013;Total
"10";"3";OVOLREC;40327.12551;Total
"10";"3";OSUPPL;201.64000;Total
"10";"3";VOLINVENT;234117.10716;Total
"5";"4";OSUPREC;275.75079;Total
"5";"4";OVOLREC;40027.15716;Total
"5";"4";OSUPPL;201.64000;Total
"5";"4";VOLINVENT;216854.28687;Total
"5";"5";OSUPREC;203.23269;Total
"5";"5";OVOLREC;39654.26540;Total
"5";"5";OSUPPL;201.64000;Total
"5";"5";VOLINVENT;201190.12525;Total
"10";"4";OSUPREC;275.75079;Total
"10";"4";OVOLREC;40027.15716;Total
"10";"4";OSUPPL;201.64000;Total
"10";"4";VOLINVENT;216854.28687;Total
"5";"6";OSUPREC;301.13604;Total
"5";"6";OVOLREC;39043.44470;Total
"5";"6";OSUPPL;0.00000;Total
"5";"6";VOLINVENT;186880.93775;Total
"10";"5";OSUPREC;203.23269;Total
"10";"5";OVOLREC;39654.26540;Total
"10";"5";OSUPPL;201.64000;Total
"10";"5";VOLINVENT;201190.12525;Total
"5";"7";OSUPREC;302.54423;Total
"5";"7";OVOLREC;38528.56941;Total
"5";"7";OSUPPL;100.90423;Total
"5";"7";VOLINVENT;176713.21704;Total
"10";"6";OSUPREC;301.13604;Total
"10";"6";OVOLREC;39043.44470;Total
"10";"6";OSUPPL;0.00000;Total
"10";"6";VOLINVENT;186880.93775;Total
"5";"8";OSUPREC;316.67505;Total
"5";"8";OVOLREC;38316.06621;Total
"5";"8";OSUPPL;100.73577;Total
"5";"8";VOLINVENT;169731.57878;Total
"10";"7";OSUPREC;302.54423;Total
"10";"7";OVOLREC;38528.56941;Total
"10";"7";OSUPPL;100.90423;Total
"10";"7";VOLINVENT;176713.21704;Total
"5";"9";OSUPREC;273.70576;Total
"5";"9";OVOLREC;38180.44017;Total
"5";"9";OSUPPL;0.00000;Total
"5";"9";VOLINVENT;162865.11632;Total
"10";"8";OSUPREC;316.67505;Total
"10";"8";OVOLREC;38316.06621;Total
"10";"8";OSUPPL;100.73577;Total
"10";"8";VOLINVENT;169731.57878;Total
"5";"10";OSUPREC;269.28207;Total
"5";"10";OVOLREC;37750.93774;Total
"5";"10";OSUPPL;0.00000;Total
"5";"10";VOLINVENT;152652.57004;Total
"10";"9";OSUPREC;273.70576;Total
"10";"9";OVOLREC;38180.44017;Total
"10";"9";OSUPPL;0.00000;Total
"10";"9";VOLINVENT;162865.11632;Total
"5";"11";OSUPREC;357.74881;Total
"5";"11";OVOLREC;37257.09664;Total
"5";"11";OSUPPL;0.00000;Total
"5";"11";VOLINVENT;143499.99256;Total
"10";"10";OSUPREC;269.28207;Total
"10";"10";OVOLREC;37750.93774;Total
"10";"10";OSUPPL;0.00000;Total
"10";"10";VOLINVENT;152652.57004;Total
"5";"12";OSUPREC;187.30410;Total
"5";"12";OVOLREC;37086.21270;Total
"5";"12";OSUPPL;187.30410;Total
"5";"12";VOLINVENT;138235.80449;Total
"10";"11";OSUPREC;357.74881;Total
"10";"11";OVOLREC;37257.09664;Total
"10";"11";OSUPPL;0.00000;Total
"10";"11";VOLINVENT;143499.99256;Total
"5";"13";OSUPREC;297.83227;Total
"5";"13";OVOLREC;36955.36239;Total
"5";"13";OSUPPL;14.33590;Total
"5";"13";VOLINVENT;133286.77218;Total
"10";"12";OSUPREC;187.30410;Total
"10";"12";OVOLREC;37086.21270;Total
"10";"12";OSUPPL;187.30410;Total
"10";"12";VOLINVENT;138235.80449;Total
"5";"14";OSUPREC;352.60059;Total
"5";"14";OVOLREC;36769.66498;Total
"5";"14";OSUPPL;0.00000;Total
"5";"14";VOLINVENT;129312.38559;Total
"10";"13";OSUPREC;297.83227;Total
"10";"13";OVOLREC;36955.36239;Total
"10";"13";OSUPPL;14.33590;Total
"10";"13";VOLINVENT;133286.77218;Total
"5";"15";OSUPREC;350.10763;Total
"5";"15";OVOLREC;36745.00839;Total
"5";"15";OSUPPL;0.00000;Total
"5";"15";VOLINVENT;126170.91117;Total
"10";"14";OSUPREC;323.21721;Total
"10";"14";OVOLREC;36769.66498;Total
"10";"14";OSUPPL;0.00000;Total
"10";"14";VOLINVENT;129018.55177;Total
"5";"16";OSUPREC;366.31173;Total
"5";"16";OVOLREC;36716.80210;Total
"5";"16";OSUPPL;0.00000;Total
"5";"16";VOLINVENT;123143.27224;Total
"10";"15";OSUPREC;343.03370;Total
"10";"15";OVOLREC;36705.25414;Total
"10";"15";OSUPPL;0.00000;Total
"10";"15";VOLINVENT;125552.25855;Total
"5";"17";OSUPREC;266.21478;Total
"5";"17";OVOLREC;36703.47841;Total
"5";"17";OSUPPL;0.00000;Total
"5";"17";VOLINVENT;120918.06378;Total
"10";"16";OSUPREC;364.47865;Total
"10";"16";OVOLREC;36649.76056;Total
"10";"16";OSUPPL;0.00000;Total
"10";"16";VOLINVENT;122208.75734;Total
"5";"18";OSUPREC;346.73385;Total
"5";"18";OVOLREC;36571.61468;Total
"5";"18";OSUPPL;0.00000;Total
"5";"18";VOLINVENT;119313.73492;Total
"10";"17";OSUPREC;281.23398;Total
"10";"17";OVOLREC;36635.69955;Total
"10";"17";OSUPPL;0.00000;Total
"10";"17";VOLINVENT;119818.61587;Total
"5";"19";OSUPREC;361.74041;Total
"5";"19";OVOLREC;36539.63370;Total
"5";"19";OSUPPL;0.00000;Total
"5";"19";VOLINVENT;117832.78522;Total
"10";"18";OSUPREC;350.38297;Total
"10";"18";OVOLREC;36525.72677;Total
"10";"18";OSUPPL;0.00000;Total
"10";"18";VOLINVENT;118063.95421;Total
"5";"20";OSUPREC;340.90020;Total
"5";"20";OVOLREC;36527.76779;Total
"5";"20";OSUPPL;0.00000;Total
"5";"20";VOLINVENT;116271.62715;Total
"10";"19";OSUPREC;353.21820;Total
"10";"19";OVOLREC;36504.22622;Total
"10";"19";OSUPPL;0.00000;Total
"10";"19";VOLINVENT;116630.80301;Total
"10";"20";OSUPREC;350.82558;Total
"10";"20";OVOLREC;36465.01322;Total
"10";"20";OSUPPL;0.00000;Total
"10";"20";VOLINVENT;115314.78356;Total
