juris_id,ecozone,canfi_species,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
NT,5,1201,POPU,TRE,,-1.1764680000,-0.0006155000,-0.0263404000,-3.0398930000,-0.0008428000,0.2310108000,-2.1669660000,0.0011159000,-0.2858151000,247
NT,5,1203,POPU,BAL,,-2.3775020000,-0.0023789000,0.2561668000,-2.5906380000,-0.0017508000,0.2539392000,-0.4661650000,0.0033969000,-0.6796337000,36
NT,5,1203,POPU,BAL,BAL,-2.3775020000,-0.0023789000,0.2561668000,-2.5906380000,-0.0017508000,0.2539392000,-0.4661650000,0.0033969000,-0.6796337000,36
NT,5,1301,BETU,ALL,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,5,1303,BETU,PAP,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,5,1303,BETU,PAP,PAP,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,5,1305,BETU,ALA,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,5,1305,BETU,NEO,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,100,PICE,SPP,,-1.5981420000,0.0003142000,-0.0783749000,-0.0129903000,-0.0002611000,-0.3055929000,1.0653100000,0.0000239000,-0.6183025000,403
NT,9,101,PICE,MAR,,-1.3958370000,-0.0006433000,-0.0796023000,-1.2560140000,-0.0009974000,-0.0741330000,-0.8679180000,-0.0026773000,-0.1059732000,81
NT,9,104,PICE,ENG,,-5.3934170000,-0.0038701000,0.7974470000,-1.2694960000,-0.0005086000,0.0017527000,-0.6523576000,0.0005127000,-0.2334827000,5
NT,9,104,PICE,ENG,GLA,-5.3934170000,-0.0038701000,0.7974470000,-1.2694960000,-0.0005086000,0.0017527000,-0.6523576000,0.0005127000,-0.2334827000,5
NT,9,105,PICE,GLA,,-1.5981420000,0.0003142000,-0.0783749000,-0.0129903000,-0.0002611000,-0.3055929000,1.0653100000,0.0000239000,-0.6183025000,403
NT,9,109,PICE,SPP,,-1.5981420000,0.0003142000,-0.0783749000,-0.0129903000,-0.0002611000,-0.3055929000,1.0653100000,0.0000239000,-0.6183025000,403
NT,9,203,PINU,BAN,,-1.7197890000,-0.0016430000,-0.0720663000,-1.8739030000,-0.0004804000,-0.0897304000,-1.5253050000,-0.0017311000,-0.2262610000,30
NT,9,204,PINU,CON,,-1.7904270000,-0.0001550000,-0.0791712000,-1.9285080000,-0.0006526000,-0.0201212000,-1.9954440000,-0.0016757000,-0.0437632000,729
NT,9,204,PINU,CON,LAT,-1.7904270000,-0.0001550000,-0.0791712000,-1.9285080000,-0.0006526000,-0.0201212000,-1.9954440000,-0.0016757000,-0.0437632000,729
NT,9,216,PINU,MUR,,-1.7635280000,-0.0001099000,-0.0867745000,-1.9543920000,-0.0006137000,-0.0184525000,-1.9882320000,-0.0015723000,-0.0518998000,759
NT,9,300,ABIE,SPP,,-1.1571170000,0.0007395000,-0.1735332000,0.5572737000,0.0005295000,-0.4051833000,-0.3311022000,-0.0000599000,-0.3127531000,38
NT,9,302,ABIE,BAL,,-1.1571170000,0.0007395000,-0.1735332000,0.5572737000,0.0005295000,-0.4051833000,-0.3311022000,-0.0000599000,-0.3127531000,38
NT,9,304,ABIE,LAS,,-1.1571170000,0.0007395000,-0.1735332000,0.5572737000,0.0005295000,-0.4051833000,-0.3311022000,-0.0000599000,-0.3127531000,38
NT,9,305,ABIE,MX2,,-1.1571170000,0.0007395000,-0.1735332000,0.5572737000,0.0005295000,-0.4051833000,-0.3311022000,-0.0000599000,-0.3127531000,38
NT,9,306,ABIE,MIX,,-1.1571170000,0.0007395000,-0.1735332000,0.5572737000,0.0005295000,-0.4051833000,-0.3311022000,-0.0000599000,-0.3127531000,38
NT,9,500,PSEU,MEN,,-2.4038910000,-0.0006387000,0.1674664000,0.7055001000,0.0010978000,-0.4010315000,4.4256990000,0.0036288000,-1.2633560000,9
NT,9,500,PSEU,MEN,MEN,-2.4038910000,-0.0006387000,0.1674664000,0.7055001000,0.0010978000,-0.4010315000,4.4256990000,0.0036288000,-1.2633560000,9
NT,9,500,PSEU,MEN,GLA,-2.4038910000,-0.0006387000,0.1674664000,0.7055001000,0.0010978000,-0.4010315000,4.4256990000,0.0036288000,-1.2633560000,9
NT,9,500,PSEU,SPP,,-2.4038910000,-0.0006387000,0.1674664000,0.7055001000,0.0010978000,-0.4010315000,4.4256990000,0.0036288000,-1.2633560000,9
NT,9,600,LARI,SPP,,-1.1195290000,0.0032119000,-0.2502692000,-0.6020969000,-0.0010206000,-0.1819619000,-1.2469560000,-0.0019971000,-0.2304488000,26
NT,9,601,LARI,DEC,,-1.1195290000,0.0032119000,-0.2502692000,-0.6020969000,-0.0010206000,-0.1819619000,-1.2469560000,-0.0019971000,-0.2304488000,26
NT,9,602,LARI,LAR,,-1.1195290000,0.0032119000,-0.2502692000,-0.6020969000,-0.0010206000,-0.1819619000,-1.2469560000,-0.0019971000,-0.2304488000,26
NT,9,604,LARI,LYA,,-1.1195290000,0.0032119000,-0.2502692000,-0.6020969000,-0.0010206000,-0.1819619000,-1.2469560000,-0.0019971000,-0.2304488000,26
NT,9,1150,UNKN,SPP,,-1.5305430000,0.0000356000,-0.1216116000,-1.5629320000,-0.0005977000,-0.0619225000,-1.3246360000,-0.0012649000,-0.1520637000,1113
NT,9,1200,POPU,SPP,,-1.1764680000,-0.0006155000,-0.0263404000,-3.0398930000,-0.0008428000,0.2310108000,-2.1669660000,0.0011159000,-0.2858151000,247
NT,9,1201,POPU,TRE,,-1.1764680000,-0.0006155000,-0.0263404000,-3.0398930000,-0.0008428000,0.2310108000,-2.1669660000,0.0011159000,-0.2858151000,247
NT,9,1203,POPU,BAL,BAL,-2.3775020000,-0.0023789000,0.2561668000,-2.5906380000,-0.0017508000,0.2539392000,-0.4661650000,0.0033969000,-0.6796337000,36
NT,9,1203,POPU,BAL,,-2.3775020000,-0.0023789000,0.2561668000,-2.5906380000,-0.0017508000,0.2539392000,-0.4661650000,0.0033969000,-0.6796337000,36
NT,9,1301,BETU,ALL,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1303,BETU,PAP,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1303,BETU,PAP,PAP,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1305,BETU,ALA,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1305,BETU,NEO,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1404,ACER,NEG,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1500,GENH,SPP,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,9,1550,GENH,SPP,,-1.7232720000,-0.0013644000,0.0205927000,-3.4442070000,-0.0087834000,0.6099656000,-2.3313820000,0.0055207000,-0.2235254000,4
NT,11,100,PICE,SPP,,-1.3306910000,-0.0007334000,-0.0744316000,-0.9229124000,-0.0023769000,-0.0618659000,-0.9638116000,-0.0024767000,-0.1254096000,119
NT,11,101,PICE,MAR,,-1.3871920000,0.0009039000,-0.1207942000,-1.2472220000,-0.0010712000,-0.1599147000,-1.1872270000,-0.0007637000,-0.2263445000,20
NT,11,105,PICE,GLA,,-1.3306910000,-0.0007334000,-0.0744316000,-0.9229124000,-0.0023769000,-0.0618659000,-0.9638116000,-0.0024767000,-0.1254096000,119
NT,11,203,PINU,BAN,,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,11,204,PINU,CON,,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,11,204,PINU,CON,LAT,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,11,300,ABIE,SPP,,-1.5589330000,-0.0009666000,-0.0224363000,-1.6300980000,-0.0030498000,0.0956851000,-1.5648730000,-0.0030418000,0.0082755000,139
NT,11,304,ABIE,LAS,,-1.5589330000,-0.0009666000,-0.0224363000,-1.6300980000,-0.0030498000,0.0956851000,-1.5648730000,-0.0030418000,0.0082755000,139
NT,11,602,LARI,LAR,,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,11,1201,POPU,TRE,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,11,1203,POPU,BAL,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,11,1203,POPU,BAL,BAL,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,11,1303,BETU,PAP,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,11,1303,BETU,PAP,PAP,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,11,1308,BETU,PAP,NEO,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,100,PICE,SPP,,-1.3306910000,-0.0007334000,-0.0744316000,-0.9229124000,-0.0023769000,-0.0618659000,-0.9638116000,-0.0024767000,-0.1254096000,119
NT,12,101,PICE,MAR,,-1.3871920000,0.0009039000,-0.1207942000,-1.2472220000,-0.0010712000,-0.1599147000,-1.1872270000,-0.0007637000,-0.2263445000,20
NT,12,105,PICE,GLA,,-1.3306910000,-0.0007334000,-0.0744316000,-0.9229124000,-0.0023769000,-0.0618659000,-0.9638116000,-0.0024767000,-0.1254096000,119
NT,12,203,PINU,BAN,,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,12,204,PINU,CON,,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,12,204,PINU,CON,LAT,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,12,300,ABIE,SPP,,-1.5589330000,-0.0009666000,-0.0224363000,-1.6300980000,-0.0030498000,0.0956851000,-1.5648730000,-0.0030418000,0.0082755000,139
NT,12,304,ABIE,LAS,,-1.5589330000,-0.0009666000,-0.0224363000,-1.6300980000,-0.0030498000,0.0956851000,-1.5648730000,-0.0030418000,0.0082755000,139
NT,12,602,LARI,LAR,,-2.1453560000,-0.0016456000,0.0252240000,-2.5947050000,-0.0039187000,0.2129151000,-2.2445720000,-0.0030921000,0.0138154000,82
NT,12,1200,POPU,SPP,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,1201,POPU,TRE,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,1203,POPU,BAL,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,1203,POPU,BAL,BAL,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,1303,BETU,PAP,,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,1303,BETU,PAP,PAP,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NT,12,1308,BETU,PAP,NEO,-1.7336210000,-0.0024198000,0.0834193000,-2.5759050000,-0.0055146000,0.3473892000,-2.0172790000,-0.0041833000,-0.0965576000,19
NU,1,101,PICE,MAR,,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,1,105,PICE,GLA,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
NU,1,107,PICE,MAR,RUB,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,1,302,ABIE,BAL,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
NU,1,602,LARI,LAR,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
NU,1,1201,POPU,TRE,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
NU,1,1203,POPU,BAL,,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,1,1203,POPU,BAL,BAL,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,1,1303,BETU,PAP,,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,1,1303,BETU,PAP,PAP,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,2,101,PICE,MAR,,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,2,105,PICE,GLA,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
NU,2,107,PICE,MAR,RUB,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,2,302,ABIE,BAL,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
NU,2,602,LARI,LAR,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
NU,2,1201,POPU,TRE,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
NU,2,1203,POPU,BAL,,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,2,1203,POPU,BAL,BAL,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,2,1303,BETU,PAP,,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,2,1303,BETU,PAP,PAP,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,3,101,PICE,MAR,,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,3,105,PICE,GLA,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
NU,3,107,PICE,MAR,RUB,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,3,302,ABIE,BAL,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
NU,3,602,LARI,LAR,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
NU,3,1201,POPU,TRE,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
NU,3,1203,POPU,BAL,,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,3,1203,POPU,BAL,BAL,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,3,1303,BETU,PAP,,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,3,1303,BETU,PAP,PAP,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,5,101,PICE,MAR,,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,5,105,PICE,GLA,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
NU,5,107,PICE,MAR,RUB,-1.6975580000,-0.0004413000,-0.0162924000,-1.1136310000,-0.0007713000,-0.0552100000,-0.9476055000,-0.0018120000,-0.0740522000,60
NU,5,202,PINU,STR,,-1.7356750000,-0.0000641000,-0.0263015000,-1.6604230000,-0.0002312000,0.0348090000,-0.7040932000,0.0005628000,-0.3466756000,1177
NU,5,203,PINU,BAN,,-2.0149260000,0.0001975000,-0.0503355000,-1.5314320000,0.0005198000,-0.1074977000,-1.6737660000,-0.0007087000,-0.1158074000,3708
NU,5,209,PINU,RES,,-2.1390510000,-0.0004593000,0.0181259000,-1.2028950000,-0.0000725000,-0.0909429000,-0.5516267000,0.0009338000,-0.3485037000,171
NU,5,302,ABIE,BAL,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
NU,5,401,TSUG,CAN,,-1.3803150000,0.0004551000,-0.1015538000,-1.6127450000,-0.0003346000,0.0664179000,-1.2010690000,0.0003660000,-0.2581077000,424
NU,5,602,LARI,LAR,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
NU,5,701,THUJ,OCC,,-1.9010600000,-0.0002236000,0.0067410000,-1.5046090000,0.0000451000,0.0183753000,-1.1860760000,0.0004646000,-0.1845263000,1861
NU,5,801,JUNI,VIR,,-1.9010600000,-0.0002236000,0.0067410000,-1.5046090000,0.0000451000,0.0183753000,-1.1860760000,0.0004646000,-0.1845263000,1861
NU,5,1201,POPU,TRE,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
NU,5,1203,POPU,BAL,,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,5,1203,POPU,BAL,BAL,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,5,1211,POPU,BAL,GRA,-1.4161690000,0.0001734000,-0.0525172000,-1.5795300000,-0.0000808000,-0.0237883000,-1.9147850000,-0.0014477000,-0.1188770000,6203
NU,5,1301,BETU,ALL,,-1.8952780000,-0.0001697000,0.0007166000,-0.9609746000,0.0007034000,-0.0351398000,-1.9711510000,-0.0004807000,-0.1402650000,3493
NU,5,1303,BETU,PAP,,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,5,1303,BETU,PAP,PAP,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,5,1401,ACER,SAH,,-1.8912910000,-0.0004682000,-0.0136410000,-1.2731460000,0.0001408000,0.0187530000,-2.0256300000,-0.0011549000,-0.1857551000,3885
NU,5,1405,ACER,RUB,,-1.8583430000,-0.0003372000,-0.0064947000,-1.5084180000,0.0000243000,0.0365552000,-2.1449580000,-0.0012037000,-0.0744568000,1905
NU,5,1550,GENH,SPP,,-1.9071530000,-0.0006828000,-0.0151898000,-2.5580350000,-0.0010482000,0.2966087000,-1.4609300000,-0.0005906000,-0.3045906000,1479
NU,15,101,PICE,MAR,,-1.7216300000,-0.0001848000,-0.0210519000,-1.2394390000,-0.0000102000,-0.0924840000,-0.9577603000,-0.0008775000,-0.1389684000,77
NU,15,105,PICE,GLA,,-1.8087280000,0.0001812000,-0.0297335000,-1.5666060000,-0.0000786000,-0.0034186000,-0.6368722000,0.0010007000,-0.3070963000,1702
NU,15,107,PICE,MAR,RUB,-1.7216300000,-0.0001848000,-0.0210519000,-1.2394390000,-0.0000102000,-0.0924840000,-0.9577603000,-0.0008775000,-0.1389684000,77
NU,15,202,PINU,STR,,-1.7356750000,-0.0000641000,-0.0263015000,-1.6604230000,-0.0002312000,0.0348090000,-0.7040932000,0.0005628000,-0.3466756000,1177
NU,15,203,PINU,BAN,,-1.2833780000,0.0028036000,-0.2541196000,-0.3710360000,0.0053032000,-0.4656689000,-0.3165296000,0.0073356000,-0.5718081000,11
NU,15,209,PINU,RES,,-2.1390510000,-0.0004593000,0.0181259000,-1.2028950000,-0.0000725000,-0.0909429000,-0.5516267000,0.0009338000,-0.3485037000,171
NU,15,302,ABIE,BAL,,-1.6886340000,0.0002014000,-0.0238792000,-1.5665840000,0.0003914000,-0.0179743000,-1.1393710000,-0.0005735000,-0.1404251000,9695
NU,15,401,TSUG,CAN,,-1.3803150000,0.0004551000,-0.1015538000,-1.6127450000,-0.0003346000,0.0664179000,-1.2010690000,0.0003660000,-0.2581077000,424
NU,15,602,LARI,LAR,,-1.8655440000,0.0001958000,-0.0656808000,-1.3858510000,0.0007411000,-0.1044756000,-1.6027770000,-0.0009905000,-0.1172367000,288
NU,15,701,THUJ,OCC,,-1.9010600000,-0.0002236000,0.0067410000,-1.5046090000,0.0000451000,0.0183753000,-1.1860760000,0.0004646000,-0.1845263000,1861
NU,15,801,JUNI,VIR,,-1.9010600000,-0.0002236000,0.0067410000,-1.5046090000,0.0000451000,0.0183753000,-1.1860760000,0.0004646000,-0.1845263000,1861
NU,15,1201,POPU,TRE,,-1.4038740000,0.0002452000,-0.0572315000,-1.5930110000,-0.0001931000,-0.0196225000,-1.9030910000,-0.0013376000,-0.1205228000,5489
NU,15,1203,POPU,BAL,,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,15,1203,POPU,BAL,BAL,-1.2346640000,-0.0000106000,-0.0954487000,-1.3695110000,0.0002036000,-0.0529464000,-2.5826370000,-0.0015210000,-0.0192428000,159
NU,15,1211,POPU,BAL,GRA,-1.4161690000,0.0001734000,-0.0525172000,-1.5795300000,-0.0000808000,-0.0237883000,-1.9147850000,-0.0014477000,-0.1188770000,6203
NU,15,1301,BETU,ALL,,-1.8952780000,-0.0001697000,0.0007166000,-0.9609746000,0.0007034000,-0.0351398000,-1.9711510000,-0.0004807000,-0.1402650000,3493
NU,15,1303,BETU,PAP,,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,15,1303,BETU,PAP,PAP,-1.8011620000,0.0001129000,-0.0049220000,-1.6469350000,-0.0002541000,0.0329792000,-1.9576270000,-0.0011306000,-0.0823318000,10323
NU,15,1401,ACER,SAH,,-1.8912910000,-0.0004682000,-0.0136410000,-1.2731460000,0.0001408000,0.0187530000,-2.0256300000,-0.0011549000,-0.1857551000,3885
NU,15,1405,ACER,RUB,,-1.8583430000,-0.0003372000,-0.0064947000,-1.5084180000,0.0000243000,0.0365552000,-2.1449580000,-0.0012037000,-0.0744568000,1905
NU,15,1550,GENH,SPP,,-1.9071530000,-0.0006828000,-0.0151898000,-2.5580350000,-0.0010482000,0.2966087000,-1.4609300000,-0.0005906000,-0.3045906000,1479
ON,5,1301,BETU,ALL,,-1.8914890000,-0.0001566000,-0.0006239000,-1.0226610000,0.0006446000,-0.0205931000,-1.9434170000,-0.0003611000,-0.1509185000,3486
ON,5,1405,ACER,RUB,,-1.7779560000,-0.0002544000,-0.0269597000,-1.5321990000,0.0000311000,0.0425225000,-2.0776010000,-0.0009241000,-0.1020998000,1886
ON,6,100,PICE,SPP,,-1.3950610000,-0.0000965000,-0.1117240000,-1.1720550000,-0.0005191000,-0.0892543000,0.7832728000,0.0014436000,-0.6035758000,28
ON,6,101,PICE,MAR,,-1.5092820000,0.0002518000,-0.0965674000,-1.0508380000,-0.0003027000,-0.1696820000,-0.1726867000,-0.0015534000,-0.3214735000,511
ON,6,103,PICE,ABI,,-1.8048180000,-0.0002371000,-0.0231154000,-1.3511390000,0.0015015000,-0.1030528000,-1.8576640000,-0.0002695000,-0.0622931000,552
ON,6,105,PICE,GLA,,-1.3950610000,-0.0000965000,-0.1117240000,-1.1720550000,-0.0005191000,-0.0892543000,0.7832728000,0.0014436000,-0.6035758000,28
ON,6,202,PINU,STR,,-1.1488190000,0.0001011000,-0.1400276000,-0.0500724000,0.0005466000,-0.3066687000,-0.2621599000,0.0002933000,-0.4010335000,34
ON,6,203,PINU,BAN,,-1.6062160000,0.0003291000,-0.1471600000,-1.3888200000,-0.0002120000,-0.1394604000,-0.8959865000,-0.0010260000,-0.2765494000,652
