Iteration;Period;Output;Value;Type
"9";"20";OSUPPL;0.00000;Total
"9";"20";VOLINVENT;209844.14431;Total
"10";"1";OSUPREC;117.64706;Total
"10";"1";OVOLREC;20000.00000;Total
"10";"1";OSUPPL;0.00000;Total
"10";"1";VOLINVENT;288274.19059;Total
"5";"2";OSUPREC;111.11111;Total
"5";"2";OVOLREC;20000.00000;Total
"5";"2";OSUPPL;0.00000;Total
"5";"2";VOLINVENT;287096.25229;Total
"10";"2";OSUPREC;111.11111;Total
"10";"2";OVOLREC;20000.00000;Total
"10";"2";OSUPPL;0.00000;Total
"10";"2";VOLINVENT;287096.25229;Total
"5";"3";OSUPREC;105.26316;Total
"5";"3";OVOLREC;20000.00000;Total
"5";"3";OSUPPL;0.00000;Total
"5";"3";VOLINVENT;286164.38557;Total
"10";"3";OSUPREC;105.26316;Total
"10";"3";OVOLREC;20000.00000;Total
"10";"3";OSUPPL;0.00000;Total
"10";"3";VOLINVENT;286164.38557;Total
"5";"4";OSUPREC;95.99026;Total
"5";"4";OVOLREC;20000.00000;Total
"5";"4";OSUPPL;26.73159;Total
"5";"4";VOLINVENT;282451.36278;Total
"10";"4";OSUPREC;95.99026;Total
"10";"4";OVOLREC;20000.00000;Total
"10";"4";OSUPPL;26.73159;Total
"10";"4";VOLINVENT;282451.36278;Total
"5";"5";OSUPREC;93.45794;Total
"5";"5";OVOLREC;20000.00000;Total
"5";"5";OSUPPL;93.45794;Total
"5";"5";VOLINVENT;281296.26599;Total
"10";"5";OSUPREC;93.45794;Total
"10";"5";OVOLREC;20000.00000;Total
"10";"5";OSUPPL;93.45794;Total
"10";"5";VOLINVENT;281296.26599;Total
"5";"6";OSUPREC;159.23945;Total
"5";"6";OVOLREC;20000.00000;Total
"5";"6";OSUPPL;41.59239;Total
"5";"6";VOLINVENT;281638.49539;Total
"10";"6";OSUPREC;159.23945;Total
"10";"6";OVOLREC;20000.00000;Total
"10";"6";OSUPPL;41.59239;Total
"10";"6";VOLINVENT;281638.49539;Total
"5";"7";OSUPREC;161.51576;Total
"5";"7";OVOLREC;20000.00000;Total
"5";"7";OSUPPL;50.40465;Total
"5";"7";VOLINVENT;279085.00118;Total
"10";"7";OSUPREC;161.51576;Total
"10";"7";OVOLREC;20000.00000;Total
"10";"7";OSUPPL;50.40465;Total
"10";"7";VOLINVENT;279085.00118;Total
"5";"8";OSUPREC;162.67943;Total
"5";"8";OVOLREC;20000.00000;Total
"5";"8";OSUPPL;57.41627;Total
"5";"8";VOLINVENT;271661.38965;Total
"10";"8";OSUPREC;162.67943;Total
"10";"8";OVOLREC;20000.00000;Total
"10";"8";OSUPPL;57.41627;Total
"10";"8";VOLINVENT;271661.38965;Total
"5";"9";OSUPREC;155.42440;Total
"5";"9";OVOLREC;20000.00000;Total
"5";"9";OSUPPL;59.43414;Total
"5";"9";VOLINVENT;264832.11948;Total
"10";"9";OSUPREC;155.42440;Total
"10";"9";OVOLREC;20000.00000;Total
"10";"9";OSUPPL;59.43414;Total
"10";"9";VOLINVENT;264832.11948;Total
"5";"10";OSUPREC;136.89344;Total
"5";"10";OVOLREC;20000.00000;Total
"5";"10";OSUPPL;74.24302;Total
"5";"10";VOLINVENT;254001.12423;Total
"10";"10";OSUPREC;136.89344;Total
"10";"10";OVOLREC;20000.00000;Total
"10";"10";OSUPPL;74.24302;Total
"10";"10";VOLINVENT;254001.12423;Total
"5";"11";OSUPREC;193.39930;Total
"5";"11";OVOLREC;20000.00000;Total
"5";"11";OSUPPL;3.35233;Total
"5";"11";VOLINVENT;243511.72750;Total
"10";"11";OSUPREC;193.39930;Total
"10";"11";OVOLREC;20000.00000;Total
"10";"11";OSUPPL;3.35233;Total
"10";"11";VOLINVENT;243511.72750;Total
"5";"12";OSUPREC;187.17192;Total
"5";"12";OVOLREC;20000.00000;Total
"5";"12";OSUPPL;25.65616;Total
"5";"12";VOLINVENT;236761.69393;Total
"10";"12";OSUPREC;187.17192;Total
"10";"12";OVOLREC;20000.00000;Total
"10";"12";OSUPPL;25.65616;Total
"10";"12";VOLINVENT;236761.69393;Total
"5";"13";OSUPREC;187.55981;Total
"5";"13";OVOLREC;20000.00000;Total
"5";"13";OSUPPL;24.88038;Total
"5";"13";VOLINVENT;229719.46965;Total
"10";"13";OSUPREC;187.55981;Total
"10";"13";OVOLREC;20000.00000;Total
"10";"13";OSUPPL;24.88038;Total
"10";"13";VOLINVENT;229719.46965;Total
"5";"14";OSUPREC;185.14147;Total
"5";"14";OVOLREC;20000.00000;Total
"5";"14";OSUPPL;29.71707;Total
"5";"14";VOLINVENT;223271.58673;Total
"10";"14";OSUPREC;185.14147;Total
"10";"14";OVOLREC;20000.00000;Total
"10";"14";OSUPPL;29.71707;Total
"10";"14";VOLINVENT;223271.58673;Total
"5";"15";OSUPREC;139.30680;Total
"5";"15";OVOLREC;20000.00000;Total
"5";"15";OSUPPL;121.38639;Total
"5";"15";VOLINVENT;221287.94141;Total
"10";"15";OSUPREC;139.30680;Total
"10";"15";OVOLREC;20000.00000;Total
"10";"15";OSUPPL;121.38639;Total
"10";"15";VOLINVENT;221287.94141;Total
"5";"16";OSUPREC;192.57570;Total
"5";"16";OVOLREC;20000.00000;Total
"5";"16";OSUPPL;0.00000;Total
"5";"16";VOLINVENT;219296.06002;Total
"10";"16";OSUPREC;192.57570;Total
"10";"16";OVOLREC;20000.00000;Total
"10";"16";OSUPPL;0.00000;Total
"10";"16";VOLINVENT;219296.06002;Total
"5";"17";OSUPREC;198.83381;Total
"5";"17";OVOLREC;20000.00000;Total
"5";"17";OSUPPL;0.00000;Total
"5";"17";VOLINVENT;217420.79753;Total
"10";"17";OSUPREC;198.83381;Total
"10";"17";OVOLREC;20000.00000;Total
"10";"17";OSUPPL;0.00000;Total
"10";"17";VOLINVENT;217420.79753;Total
"5";"18";OSUPREC;197.92663;Total
"5";"18";OVOLREC;20000.00000;Total
"5";"18";OSUPPL;0.00000;Total
"5";"18";VOLINVENT;214691.28820;Total
"10";"18";OSUPREC;197.92663;Total
"10";"18";OVOLREC;20000.00000;Total
"10";"18";OSUPPL;0.00000;Total
"10";"18";VOLINVENT;214691.28820;Total
"5";"19";OSUPREC;196.57111;Total
"5";"19";OVOLREC;20000.00000;Total
"5";"19";OSUPPL;0.00000;Total
"5";"19";VOLINVENT;212076.07529;Total
"10";"19";OSUPREC;196.57111;Total
"10";"19";OVOLREC;20000.00000;Total
"10";"19";OSUPPL;0.00000;Total
"10";"19";VOLINVENT;212076.07529;Total
"5";"20";OSUPREC;177.63500;Total
"5";"20";OVOLREC;20000.00000;Total
"5";"20";OSUPPL;0.00000;Total
"5";"20";VOLINVENT;209844.14431;Total
"10";"20";OSUPREC;177.63500;Total
"10";"20";OVOLREC;20000.00000;Total
"10";"20";OSUPPL;0.00000;Total
"10";"20";VOLINVENT;209844.14431;Total
